provid,permid,ssObjectId,orbit_class,population,sample,csv_file
2011 DL55,686843,21164710920795468,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/686843.csv
2011 FO92,279703,21164710954611279,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/279703.csv
2011 GX81,545372,21164710971322712,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/545372.csv
2011 GK82,333791,21164710971322955,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/333791.csv
2011 GK101,575099,21164710971912523,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/575099.csv
2011 HL100,nan,21164710988689484,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2011_HL100.csv
2011 KM49,519359,21164711038171469,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/519359.csv
2011 MO6,499985,21164711071462991,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/499985.csv
2011 PJ1,nan,21164711121793354,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2011_PJ1.csv
2011 PD3,667571,21164711121793860,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/667571.csv
2011 PE10,350107,21164711121858629,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/350107.csv
2011 QK20,779283,21164711138701387,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/779283.csv
2011 QU80,745987,21164711139094613,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/745987.csv
2011 RP3,505039,21164711155348304,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/505039.csv
2011 RW22,649695,21164711155479127,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/649695.csv
2011 SF7,436660,21164711172126534,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/436660.csv
2011 SO16,530591,21164711172191823,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/530591.csv
2011 SP65,530607,21164711172519248,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/530607.csv
2011 SF97,436673,21164711172716358,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/436673.csv
2011 TO10,436704,21164711188967503,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/436704.csv
2011 UU21,553640,21164711205810517,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/553640.csv
2011 UV31,310260,21164711205876054,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/310260.csv
2011 UF41,510378,21164711205941574,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/510378.csv
2011 UV101,448845,21164711206793558,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/448845.csv
2011 UV102,407696,21164711206793814,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/407696.csv
2011 UQ175,458888,21164711207253329,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/458888.csv
2011 UH176,nan,21164711207253576,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2011_UH176.csv
2011 UG182,779544,21164711207318087,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/779544.csv
2011 UM329,545913,21164711208237389,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/545913.csv
2011 UM420,708155,21164711209283661,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/708155.csv
2011 UW424,779605,21164711209284695,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/779605.csv
2011 WY,353720,21164711239233625,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/353720.csv
2011 WX14,627877,21164711239300184,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/627877.csv
2011 WP61,356862,21164711239627088,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/356862.csv
2011 WD103,401182,21164711240348484,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/401182.csv
2011 WC162,668396,21164711240741443,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/668396.csv
2011 WE167,779749,21164711240742725,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/779749.csv
2011 YX2,439189,21164711272788568,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/439189.csv
2011 YK86,nan,21164711273313867,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2011_YK86.csv
2012 AU15,nan,21164715165168981,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_AU15.csv
2012 AW31,590446,21164715165299031,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/590446.csv
2012 BL10,420332,21164715181944908,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/420332.csv
2012 BW52,459078,21164715182207575,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/459078.csv
2012 BC66,478394,21164715182274115,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/478394.csv
2012 BZ145,491384,21164715183256922,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/491384.csv
2012 BP166,798037,21164715183388240,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/798037.csv
2012 BR172,553906,21164715183452754,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/553906.csv
2012 CH23,459140,21164715198788424,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/459140.csv
2012 CK43,362917,21164715198919499,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/362917.csv
2012 CG63,550261,21164715199050567,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/550261.csv
2012 DS39,459183,21164715215632723,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/459183.csv
2012 DF96,463232,21164715216025158,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/463232.csv
2012 DF111,nan,21164715216613702,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_DF111.csv
2012 GQ49,nan,21164715266029905,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_GQ49.csv
2012 HJ65,420618,21164715282937162,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/420618.csv
2012 JW31,576234,21164715316293975,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/576234.csv
2012 KF30,420688,21164715333070918,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/420688.csv
2012 OM5,395700,21164715399984461,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/395700.csv
2012 PW23,747023,21164715416892247,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/747023.csv
2012 RY15,433009,21164715450381657,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/433009.csv
2012 RC40,600874,21164715450576963,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/600874.csv
2012 RM43,554221,21164715450577741,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/554221.csv
2012 RN49,nan,21164715450579278,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_RN49.csv
2012 TM7,429882,21164715483871053,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/429882.csv
2012 TW229,878570,21164715485772119,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/878570.csv
2012 TP288,507479,21164715486165072,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/507479.csv
2012 TQ337,nan,21164715486492497,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_TQ337.csv
2012 TP358,857982,21164715486623824,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/857982.csv
2012 TZ377,601009,21164715487147866,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/601009.csv
2012 TA387,780527,21164715487213377,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/780527.csv
2012 TD404,650876,21164715487343684,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/650876.csv
2012 UF28,507489,21164715500779590,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/507489.csv
2012 UW47,650904,21164715500910423,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/650904.csv
2012 UE59,798639,21164715500976453,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/798639.csv
2012 UE66,505240,21164715501041221,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/505240.csv
2012 UP123,500605,21164715501892432,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/500605.csv
2012 US124,798648,21164715501892691,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/798648.csv
2012 UX150,350367,21164715502088280,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/350367.csv
2012 UA188,780607,21164715502286913,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/780607.csv
2012 UU194,nan,21164715502351445,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_UU194.csv
2012 UB196,780617,21164715502351938,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/780617.csv
2012 UZ208,nan,21164715502418010,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_UZ208.csv
2012 UU243,780671,21164715502678869,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/780671.csv
2012 VA30,486103,21164715517620289,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/486103.csv
2012 VA88,nan,21164715517950017,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2012_VA88.csv
2012 VZ92,510728,21164715518014042,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/510728.csv
2012 VR103,651113,21164715518538578,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/651113.csv
2012 WP7,798762,21164715534202704,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/798762.csv
2012 WC24,858404,21164715534332995,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/858404.csv
2012 WH38,798777,21164715534399560,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/798777.csv
2012 XP6,601163,21164715550979664,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/601163.csv
2012 XT116,439355,21164715552159316,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/439355.csv
2012 XE155,387380,21164715552421189,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/387380.csv
2013 AE54,nan,21164719460398149,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_AE54.csv
2013 AQ187,651461,21164719461709649,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/651461.csv
2013 AV188,nan,21164719461709910,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_AV188.csv
2013 AR189,858677,21164719461710162,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/858677.csv
2013 AW203,688900,21164719461839703,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/688900.csv
2013 BB43,366293,21164719477109570,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/366293.csv
2013 BY58,479142,21164719477176409,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/479142.csv
2013 BZ62,479144,21164719477240410,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/479144.csv
2013 CG28,731228,21164719493756999,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/731228.csv
2013 CD39,396048,21164719493822788,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/396048.csv
2013 CQ41,531929,21164719493886289,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/531929.csv
2013 CM47,510844,21164719493887821,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/510844.csv
2013 CO53,nan,21164719493952335,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_CO53.csv
2013 CL63,554823,21164719494017868,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/554823.csv
2013 CZ86,442943,21164719494149722,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/442943.csv
2013 CM124,479207,21164719494870093,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/479207.csv
2013 CA143,709586,21164719495000897,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/709586.csv
2013 CP160,858801,21164719495131216,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/858801.csv
2013 CO232,799090,21164719495590479,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/799090.csv
2013 CF238,858843,21164719495592006,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/858843.csv
2013 CQ264,nan,21164719495787601,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_CQ264.csv
2013 CE265,nan,21164719495787845,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_CE265.csv
2013 DS8,669950,21164719510403155,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/669950.csv
2013 EW14,651704,21164719527244887,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/651704.csv
2013 EG30,nan,21164719527374919,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_EG30.csv
2013 EB93,446145,21164719527768898,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/446145.csv
2013 EE186,nan,21164719528818245,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_EE186.csv
2013 FL10,446181,21164719544021068,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/446181.csv
2013 FF17,446185,21164719544022854,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/446185.csv
2013 GV11,404354,21164719560798550,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/404354.csv
2013 GY16,408296,21164719560799833,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/408296.csv
2013 GF58,nan,21164719561062470,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_GF58.csv
2013 GS78,532061,21164719561193555,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/532061.csv
2013 GF165,nan,21164719562241350,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_GF165.csv
2013 HB55,591325,21164719577838914,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/591325.csv
2013 HG122,799319,21164719578755655,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/799319.csv
2013 JD31,577644,21164719611261252,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/577644.csv
2013 JA86,nan,21164719611590209,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_JA86.csv
2013 MW4,420910,21164719661397079,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/420910.csv
2013 MR13,519855,21164719661462354,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/519855.csv
2013 NT49,nan,21164719678437716,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_NT49.csv
2013 NG62,nan,21164719678566983,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_NG62.csv
2013 QV45,430001,21164719728768342,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/430001.csv
2013 QO67,468042,21164719728899919,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/468042.csv
2013 QS75,421116,21164719728964947,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/421116.csv
2013 QC83,500978,21164719729029955,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/500978.csv
2013 QG96,nan,21164719729096263,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_QG96.csv
2013 RB46,601786,21164719745545794,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/601786.csv
2013 RS57,652017,21164719745611603,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/652017.csv
2013 RH114,nan,21164719746462792,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_RH114.csv
2013 SJ40,463596,21164719762321482,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/463596.csv
2013 TU113,555235,21164719780016981,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/555235.csv
2013 TW234,nan,21164719780803671,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_TW234.csv
2013 VM26,578016,21164719812523597,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/578016.csv
2013 WX47,479342,21164719829432152,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/479342.csv
2013 WD52,543272,21164719829496388,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/543272.csv
2013 WZ129,860213,21164719830415706,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/860213.csv
2013 WU137,nan,21164719830480725,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_WU137.csv
2013 XU42,782105,21164719846208085,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/782105.csv
2013 YQ62,578231,21164719863116369,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/578231.csv
2013 YX71,433604,21164719863181656,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/433604.csv
2013 YY77,532931,21164719863183193,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/532931.csv
2013 YD152,652394,21164719864164932,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/652394.csv
2013 YS173,nan,21164719864296275,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2013_YS173.csv
2014 AA1,501434,21164723755036993,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/501434.csv
2014 AO29,543345,21164723755170127,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/543345.csv
2014 AU56,507788,21164723755365973,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/507788.csv
2014 AL73,nan,21164723755496268,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_AL73.csv
2014 AH78,652447,21164723755497544,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/652447.csv
2014 BF24,nan,21164723771946054,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_BF24.csv
2014 BW31,nan,21164723772010839,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_BW31.csv
2014 BZ77,782271,21164723772274522,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/782271.csv
2014 BG90,nan,21164723772403783,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_BG90.csv
2014 DS39,501503,21164723805567315,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/501503.csv
2014 DM126,860600,21164723806615117,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/860600.csv
2014 DD130,670934,21164723806679108,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/670934.csv
2014 EM63,652720,21164723822539597,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/652720.csv
2014 EC127,800337,21164723823392579,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/800337.csv
2014 EX227,555841,21164723824047960,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/555841.csv
2014 GV47,399230,21164723855963990,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/399230.csv
2014 GD52,732551,21164723856028228,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/732551.csv
2014 GR76,782672,21164723856160338,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/782672.csv
2014 GR95,nan,21164723856291154,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_GR95.csv
2014 GW98,860911,21164723856291927,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/860911.csv
2014 HE19,555936,21164723872545093,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/555936.csv
2014 HV44,479907,21164723872740438,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/479907.csv
2014 HY126,653011,21164723873723993,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/653011.csv
2014 HW150,nan,21164723873919063,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_HW150.csv
2014 HK221,nan,21164723874378059,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_HK221.csv
2014 HN360,nan,21164723875688526,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_HN360.csv
2014 JT14,404722,21164723906098260,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/404722.csv
2014 KM19,602458,21164723922876749,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/602458.csv
2014 KP78,459888,21164723923269712,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/459888.csv
2014 KJ83,nan,21164723923333962,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/2014_KJ83.csv
2014 LJ12,492422,21164723939652170,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/492422.csv
2014 LO22,514036,21164723939717711,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/514036.csv
2014 ME1,446530,21164723956363589,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/446530.csv
2014 MD79,671537,21164723956824388,MBO,MBO,HOF+LSM,dp2_all_solar_system_csv/selected_objects/HOF+LSM/MBOs/671537.csv
